,id,date_unix,Liga,home_name,away_name,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over05,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_ft_under05,odds_ft_under15,odds_ft_under25,odds_ft_under35,odds_ft_under45,odds_btts_yes,odds_btts_no,odds_1st_half_over05,Valor10_do_gol_home,Valor10_do_gol_away,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,cv10_gols_feitos,coeficiente_pontos,cv_pontos,cv_pontos_intervalos,cv_valordogol_home,cv_valordogol_away,mean55_gols_feitos_home_ft,mean55_gols_sofridos_home_ft,mean55_gols_feitos_away_ft,mean55_gols_sofridos_away_ft,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,avg5_home_05ft,avg5_home_05ht,avg5_home_15ft,avg10_home_05ft,avg10_home_05ht,avg10_home_15ft,avg10_home_25ft,avg10_away_25ft,avg10_away_35ft,avg10_home_35ft,avg10_home_45ft,avg10_away_45ft,avg5_away_05ft,avg5_away_05ht,avg5_away_15ft,avg10_away_05ft,avg10_away_05ht,avg10_away_15ft,avg10_away_btts_ft,avg10_home_btts_ft,avg5_away_btts_ft,avg5_home_btts_ft,cv_pontos_home,media_pontos_home,media_pontos_away,cv_pontos_away,cv_valordogol_away_intervalos,cv_valordogol_home_intervalos,valordogol_home_intervalos,status,valordogol_away_intervalos,over25ft,cv10_feitos_home_ft,cv10_sofridos_away_ft,cv10_feitos_away_ft,cv10_sofridos_home_ft
0,3239402,2022-12-14 04:00:00,china_A,Dalian Yifang,Wuhan Three Towns,12.0,6.75,1.2,0.0,0.0,1.41,2.19,0.0,0.0,0.0,2.55,1.68,0.0,0.0,0.0,0.0,0.517619970449508,0.3363249260355985,-1.4,0.8,1.7271480209259515,0.7000000000000001,2.336412102485594,2,0.8958835958366761,0.5141596809362957,1.4,1.0,2.4,0.4,1.9,1.1,2.3,0.5,100.0,100.0,100.0,100.0,90.0,100.0,60.0,70.0,20.0,20.0,10.0,0.0,100.0,80.0,80.0,100.0,80.0,90.0,40.0,70.0,20.0,60.0,0.6666666666666667,2.0,0.4,2.4152294576982394,1.0,4.0,3,incomplete,2,1,0.677202072477852,1.4142135623730951,0.5041312211862634,0.6707861703387479
