id,date_unix,Liga,home_name,away_name,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over05,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_ft_under05,odds_ft_under15,odds_ft_under25,odds_ft_under35,odds_ft_under45,odds_btts_yes,odds_btts_no,odds_1st_half_over05,Valor10_do_gol_home,Valor10_do_gol_away,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,cv10_gols_feitos,coeficiente_pontos,cv_pontos,cv_pontos_intervalos,cv_valordogol_home,cv_valordogol_away,mean55_gols_feitos_home_ft,mean55_gols_sofridos_home_ft,mean55_gols_feitos_away_ft,mean55_gols_sofridos_away_ft,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,avg5_home_05ft,avg5_home_05ht,avg5_home_15ft,avg10_home_05ft,avg10_home_05ht,avg10_home_15ft,avg10_home_25ft,avg10_away_25ft,avg10_away_35ft,avg10_home_35ft,avg10_home_45ft,avg10_away_45ft,avg5_away_05ft,avg5_away_05ht,avg5_away_15ft,avg10_away_05ft,avg10_away_05ht,avg10_away_15ft,avg10_away_btts_ft,avg10_home_btts_ft,avg5_away_btts_ft,avg5_home_btts_ft,cv_pontos_home,media_pontos_home,media_pontos_away,cv_pontos_away,cv_valordogol_away_intervalos,cv_valordogol_home_intervalos,valordogol_home_intervalos,status,valordogol_away_intervalos,over25ft,cv10_feitos_home_ft,cv10_sofridos_away_ft,cv10_feitos_away_ft,cv10_sofridos_home_ft
4407677,2022-12-14 09:45:00,Egito_A,Ghazl El Mehalla,El Geish,2.65,2.7,2.8,1.08,1.53,2.65,5.1,10.25,6.05,2.35,1.42,1.11,1.0,2.14,1.67,1.57,0.13553474729332654,0.33882854983134086,0.19999999999999996,1.8,1.0883036880224508,0.09999999999999998,2.2177573401138684,1,0.5472845272530835,0.6272059349648751,0.6,0.6,0.8,0.2,0.6,0.8,0.8,0.3,80.0,40.0,60.0,80.0,50.0,50.0,10.0,10.0,0.0,0.0,0.0,0.0,80.0,60.0,20.0,80.0,50.0,20.0,20.0,30.0,20.0,20.0,0.9628196592573635,1.3,0.6,1.6101529717988263,1.0,1.0,6,incomplete,2,1,1.165343164633502,2.2498285257018433,0.52704627669473,0.9860132971832694
4183547,2022-12-14 10:00:00,tunisia_A,CS Sfaxien,Stade Tunisien,1.72,2.96,4.28,1.12,1.59,2.73,5.4,9.6,6.35,2.22,1.4,1.12,1.02,2.26,1.61,1.6,0.42273723097398425,0.25267647006777444,0.09999999999999998,1.4,1.4063126799666485,-1.9,1.3703203194062978,1,1.2423872656741521,1.436971344987114,1.4,0.6,0.2,0.6,1.2,0.7,0.5,1.0,80.0,60.0,60.0,90.0,70.0,60.0,30.0,30.0,10.0,10.0,0.0,0.0,40.0,40.0,20.0,70.0,60.0,40.0,40.0,40.0,20.0,40.0,0.7905694150420948,1.6,2.0,0.5270462766947299,6.0,6.0,2,incomplete,1,1,0.7657804862272345,0.816496580927726,1.4142135623730951,1.1761037176408067
