id,date_unix,Liga,home_name,away_name,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over05,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_ft_under05,odds_ft_under15,odds_ft_under25,odds_ft_under35,odds_ft_under45,odds_btts_yes,odds_btts_no,odds_1st_half_over05,Valor10_do_gol_home,Valor10_do_gol_away,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,cv10_gols_feitos,coeficiente_pontos,cv_pontos,cv_pontos_intervalos,cv_valordogol_home,cv_valordogol_away,mean55_gols_feitos_home_ft,mean55_gols_sofridos_home_ft,mean55_gols_feitos_away_ft,mean55_gols_sofridos_away_ft,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,avg5_home_05ft,avg5_home_05ht,avg5_home_15ft,avg10_home_05ft,avg10_home_05ht,avg10_home_15ft,avg10_home_25ft,avg10_away_25ft,avg10_away_35ft,avg10_home_35ft,avg10_home_45ft,avg10_away_45ft,avg5_away_05ft,avg5_away_05ht,avg5_away_15ft,avg10_away_05ft,avg10_away_05ht,avg10_away_15ft,avg10_away_btts_ft,avg10_home_btts_ft,avg5_away_btts_ft,avg5_home_btts_ft,cv_pontos_home,media_pontos_home,media_pontos_away,cv_pontos_away,cv_valordogol_away_intervalos,cv_valordogol_home_intervalos,valordogol_home_intervalos,status,valordogol_away_intervalos,over25ft,cv10_feitos_home_ft,cv10_sofridos_away_ft,cv10_feitos_away_ft,cv10_sofridos_home_ft
3239398,2022-12-14 06:00:00,china_A,Wuhan Zall,Tianjin Teda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452020202020202,0.5112949273155152,-0.19999999999999996,-0.2999999999999998,2.446185746436324,0.0,2.859681411936962,6,1.1991697108269728,0.8201331927871403,0.6,1.2,1.2,1.6,0.8,2.1,1.3,1.4,80.0,40.0,60.0,90.0,60.0,80.0,70.0,40.0,30.0,30.0,20.0,30.0,80.0,80.0,80.0,90.0,80.0,80.0,50.0,60.0,40.0,40.0,1.6101529717988274,0.6,1.4,1.0213147899774866,3.0,6.0,1,incomplete,4,1,0.9860132971832694,0.9035079029052513,0.8919244682526197,0.6525334854315703
2708249,2022-12-14 14:00:00,romenia A,Rapid Bucureşti,Petrolul 52,1.9,3.2,4.1,1.1,1.54,2.37,4.33,8.0,6.5,2.31,1.53,1.2,1.06,2.1,1.67,1.53,0.4763337126652184,0.3717628384464329,0.3111111111111111,0.1777777777777776,1.5604162591720132,-0.4666666666666668,2.897700007292957,6,0.5225954488694492,0.8719347971901581,1.6,1.2,0.6,1.4,1.6,1.0,0.8888888888888888,1.2222222222222223,100.0,100.0,100.0,100.0,90.0,80.0,50.0,33.33333333333333,11.11111111111111,20.0,10.0,11.11111111111111,100.0,60.0,60.0,100.0,77.77777777777779,55.55555555555556,33.33333333333333,70.0,40.0,100.0,0.5701042855894594,2.1,1.6666666666666667,0.9486832980505138,3.0,1.0,3,incomplete,2,0,0.3227486121839513,0.7951298038425408,1.0439558180306292,0.9428090415820632
